127.0.0.1 - - [16/Mar/2021:11:48:41 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:48:55 +0530] "GET /Student_Record_Management/studentHome.jsp HTTP/1.1" 200 33134
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:48:55 +0530] "GET /Student_Record_Management/center.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:48:55 +0530] "GET /Student_Record_Management/left.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:48:55 +0530] "GET /Student_Record_Management/right.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:06 +0530] "POST /Student_Record_Management/eachResult.jsp HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:06 +0530] "GET /Student_Record_Management/print.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:12 +0530] "GET /Student_Record_Management/studentHome.jsp HTTP/1.1" 200 33134
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:24 +0530] "GET /Student_Record_Management/changePassword.jsp?rollNo=B119007&currPass=09Sept2001%40&newPass=90 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:24 +0530] "GET /Student_Record_Management/success.html HTTP/1.1" 200 507
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:26 +0530] "GET /Student_Record_Management/studentHome.jsp HTTP/1.1" 200 33134
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:27 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:39 +0530] "POST /Student_Record_Management/Studentloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:39 +0530] "GET /Student_Record_Management/errorDgiOneView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:46 +0530] "POST /Student_Record_Management/Studentloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:46 +0530] "GET /Student_Record_Management/studentHome.jsp HTTP/1.1" 200 33134
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:49 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:52 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:58 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:49:58 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43981
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:26 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:33 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:39 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:43 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:43 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43981
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:55 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:50:58 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:07 +0530] "POST /Student_Record_Management/Studentloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:07 +0530] "GET /Student_Record_Management/errorDgiOneView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:12 +0530] "POST /Student_Record_Management/Studentloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:12 +0530] "GET /Student_Record_Management/errorDgiOneView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:18 +0530] "POST /Student_Record_Management/Studentloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:18 +0530] "GET /Student_Record_Management/studentHome.jsp HTTP/1.1" 200 33134
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:44 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:47 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:53 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:51:53 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43981
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:52:30 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:11:52:33 +0530] "GET /Student_Record_Management/dgiOneView.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:29:36 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:29:40 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:29:40 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42857
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:29:52 +0530] "POST /Student_Record_Management/insertNewResult.jsp HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:30:28 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42857
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:30:44 +0530] "POST /Student_Record_Management/insertNewResult.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:30:44 +0530] "GET /Student_Record_Management/insertStudentResultFailure.html HTTP/1.1" 200 517
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:30:46 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42857
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:38:25 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:55:17 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:55:23 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:55:23 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42857
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:55:41 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:56:00 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:56:04 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:13:56:04 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42857
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:02:11 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42941
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:02:18 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42941
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:04:18 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43347
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:04:37 +0530] "POST /Student_Record_Management/deleteStudent.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:04:37 +0530] "GET /Student_Record_Management/deleteSuccess.html HTTP/1.1" 200 505
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:04:39 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43144
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:05:15 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43144
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:05:30 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43347
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:10:44 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43347
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:10:49 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:10:51 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:10:55 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:10:56 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43347
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:00 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:12 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:19 +0530] "POST /Student_Record_Management/adminLogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:19 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 43347
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:26 +0530] "POST /Student_Record_Management/deleteStudent.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:26 +0530] "GET /Student_Record_Management/deleteSuccess.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:27 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42839
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:33 +0530] "POST /Student_Record_Management/deleteStudent.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:33 +0530] "GET /Student_Record_Management/deleteFailure.html HTTP/1.1" 200 490
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:35 +0530] "GET /Student_Record_Management/adminHome.jsp HTTP/1.1" 200 42839
0:0:0:0:0:0:0:1 - - [16/Mar/2021:14:11:36 +0530] "GET /Student_Record_Management/adminLogin.jsp HTTP/1.1" 200 1377
0:0:0:0:0:0:0:1 - - [16/Mar/2021:15:04:05 +0530] "GET /Student_Record_Management/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:15:08:09 +0530] "GET /Student_Record_Management/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2021:15:08:11 +0530] "GET /Student_Record_Management/index.html HTTP/1.1" 304 -
